Astoria-Long Island City,Astoria-Long Island City	19775,155495.41,8179.95
Astoria-Long Island City,Auburndale	36,1169.60,52.10
Astoria-Long Island City,Battery Park	98,3116.39,285.23
Astoria-Long Island City,Bay Ridge	32,1506.52,73.02
Astoria-Long Island City,Baychester	3,137.66,0.00
Astoria-Long Island City,Bedford Park	25,1066.70,51.92
Astoria-Long Island City,Bedford-Stuyvesant	235,6950.76,658.26
Astoria-Long Island City,Bensonhurst	14,758.60,58.10
Astoria-Long Island City,Boerum Hill	58,1840.25,158.75
Astoria-Long Island City,Borough Park	43,1814.73,102.40
Astoria-Long Island City,Brownsville	16,688.00,16.50
Astoria-Long Island City,Bushwick	208,5691.21,456.71
Astoria-Long Island City,Canarsie	17,955.10,32.60
Astoria-Long Island City,Carnegie Hill	143,3007.75,261.29
Astoria-Long Island City,Carroll Gardens	45,1688.79,201.79
Astoria-Long Island City,Central Park	347,6664.51,611.56
Astoria-Long Island City,Chelsea	1201,28510.96,2556.09
Astoria-Long Island City,Chinatown	60,1625.76,76.60
Astoria-Long Island City,City Island	6,314.43,34.10
Astoria-Long Island City,Clearview	20,757.00,42.00
Astoria-Long Island City,Clinton	879,19394.91,1630.61
Astoria-Long Island City,Cobble Hill	23,763.98,72.98
Astoria-Long Island City,Corona	3,54.00,0.00
Astoria-Long Island City,Country Club	7,301.65,15.00
Astoria-Long Island City,Douglastown-Little Neck	25,1056.40,50.90
Astoria-Long Island City,Downtown	97,2958.67,295.67
Astoria-Long Island City,Dyker Heights	4,204.90,14.40
Astoria-Long Island City,East Brooklyn	47,1815.98,93.98
Astoria-Long Island City,East Harlem	292,5902.76,329.05
Astoria-Long Island City,East Village	973,20922.88,1717.09
Astoria-Long Island City,Financial District	581,17586.84,1564.71
Astoria-Long Island City,Flushing	273,6515.36,444.70
Astoria-Long Island City,Fordham	14,500.93,30.13
Astoria-Long Island City,Forest Hills	461,11290.80,779.80
Astoria-Long Island City,Fort Green	281,8234.15,793.15
Astoria-Long Island City,Garment District	1281,27418.46,2349.58
Astoria-Long Island City,Glendale	55,1664.40,148.90
Astoria-Long Island City,Gramercy	2173,42598.38,3665.40
Astoria-Long Island City,Gravesend-Sheepshead Bay	29,1731.76,97.10
Astoria-Long Island City,Greenwich Village	658,15205.50,1311.86
Astoria-Long Island City,Greenwood	44,1826.51,203.51
Astoria-Long Island City,Hamilton Heights	203,6002.74,406.02
Astoria-Long Island City,Harlem	506,12818.62,937.36
Astoria-Long Island City,High Bridge	79,2275.19,156.06
Astoria-Long Island City,Hunts Point	33,915.36,27.76
Astoria-Long Island City,Inwood	52,1872.08,175.98
Astoria-Long Island City,Jackson Heights	2375,30405.34,1132.68
Astoria-Long Island City,Jamaica	119,4117.05,235.55
Astoria-Long Island City,Kings Bridge	26,1065.68,99.46
Astoria-Long Island City,Laurelton	5,224.20,8.70
Astoria-Long Island City,Little Italy	114,2865.85,291.19
Astoria-Long Island City,Lower East Side	642,15992.98,1325.66
Astoria-Long Island City,Mapleton-Flatlands	33,1534.49,114.49
Astoria-Long Island City,Maspeth	273,4359.25,158.75
Astoria-Long Island City,Middle Village	108,2408.76,109.26
Astoria-Long Island City,Midtown	5728,98519.52,8458.84
Astoria-Long Island City,Morningside Heights	177,5104.16,553.26
Astoria-Long Island City,Morris Heights	12,382.14,1.50
Astoria-Long Island City,Morris Park	16,601.09,22.64
Astoria-Long Island City,Mott Haven	142,3273.94,76.22
Astoria-Long Island City,Murray Hill	1102,19276.41,1585.87
Astoria-Long Island City,Nkew Gardens	206,6128.78,448.45
Astoria-Long Island City,North Sutton Area	681,9014.89,626.58
Astoria-Long Island City,Park Slope	153,5663.54,601.21
Astoria-Long Island City,Parkchester	29,1030.47,44.05
Astoria-Long Island City,Queens Village	22,947.23,50.73
Astoria-Long Island City,Queensboro Hill	70,1874.87,95.37
Astoria-Long Island City,Ridgewood	235,5350.33,241.83
Astoria-Long Island City,Riverdale	8,353.67,27.36
Astoria-Long Island City,Saintalbans	17,704.62,35.62
Astoria-Long Island City,Soho	386,10660.61,1123.80
Astoria-Long Island City,Soundview	31,910.27,32.02
Astoria-Long Island City,South Bronx	93,2557.24,94.54
Astoria-Long Island City,Springfield Gardens	13,504.50,24.50
Astoria-Long Island City,Spuyten Duyvil	9,369.06,29.53
Astoria-Long Island City,Steinway	2,15.50,0.00
Astoria-Long Island City,Sunny Side	4651,44749.86,2683.87
Astoria-Long Island City,Sunset Park	39,1657.44,84.44
Astoria-Long Island City,The Rockaways	7,424.50,8.00
Astoria-Long Island City,Throggs Neck	12,487.26,9.46
Astoria-Long Island City,Tremont	39,1416.01,46.24
Astoria-Long Island City,Tribeca	221,7028.42,719.45
Astoria-Long Island City,Union Port	20,673.89,33.60
Astoria-Long Island City,University Heights	17,569.51,10.86
Astoria-Long Island City,Upper East Side	5765,86442.95,6399.88
Astoria-Long Island City,Upper West Side	1578,34636.34,3142.69
Astoria-Long Island City,Utopia	127,3993.99,225.33
Astoria-Long Island City,Wakefield-Williamsbridge	10,438.41,15.60
Astoria-Long Island City,Washington Heights	320,10557.25,792.12
Astoria-Long Island City,West Village	352,9155.07,803.59
Astoria-Long Island City,Williams Bridge	13,533.17,20.70
Astoria-Long Island City,Williamsburg	692,15441.29,1315.79
Astoria-Long Island City,Woodhaven-Richmond Hill	103,3588.68,197.68
Astoria-Long Island City,Woodlawn-Nordwood	3,118.99,0.00
Astoria-Long Island City,Woodside	1834,19988.06,1045.06
Astoria-Long Island City,Yorkville	619,12619.97,795.37
Auburndale,Astoria-Long Island City	3,78.50,0.00
Auburndale,Auburndale	22,510.05,40.56
Auburndale,Bedford-Stuyvesant	1,35.50,0.00
Auburndale,Canarsie	2,73.50,0.00
Auburndale,Clearview	2,80.00,60.00
Auburndale,Douglastown-Little Neck	2,31.00,0.00
Auburndale,Financial District	2,105.97,18.64
Auburndale,Flushing	13,126.10,2.60
Auburndale,Forest Hills	2,40.50,0.00
Auburndale,Glendale	1,28.50,0.00
Auburndale,Gramercy	1,41.83,5.00
Auburndale,Jackson Heights	2,40.50,0.00
Auburndale,Jamaica	1,10.50,0.00
Auburndale,Midtown	3,102.83,1.50
Auburndale,Nkew Gardens	2,18.50,0.00
Auburndale,Queensboro Hill	1,10.00,0.00
Auburndale,Sunny Side	1,27.00,0.00
Auburndale,The Rockaways	1,53.00,0.00
Auburndale,Utopia	3,40.90,3.90
Battery Park,Astoria-Long Island City	177,6224.96,577.00
Battery Park,Battery Park	3368,31509.81,2880.17
Battery Park,Bay Ridge	99,3356.35,328.98
Battery Park,Baychester	2,100.50,2.00
Battery Park,Bedford Park	7,391.61,31.35
Battery Park,Bedford-Stuyvesant	101,2796.31,243.82
Battery Park,Bensonhurst	22,934.31,107.70
Battery Park,Boerum Hill	140,2844.59,342.12
Battery Park,Borough Park	69,2224.23,295.72
Battery Park,Brownsville	5,171.33,0.00
Battery Park,Bushwick	30,946.68,84.35
Battery Park,Canarsie	10,565.46,47.31
Battery Park,Carnegie Hill	305,9201.57,808.07
Battery Park,Carroll Gardens	240,5186.43,542.13
Battery Park,Central Park	453,11363.13,970.63
Battery Park,Chelsea	10369,149862.12,15661.84
Battery Park,Chinatown	1022,12177.33,820.83
Battery Park,Clearview	1,69.33,6.00
Battery Park,Clinton	4706,82535.49,7503.99
Battery Park,Cobble Hill	110,2316.14,281.97
Battery Park,Country Club	1,50.50,0.00
Battery Park,Douglastown-Little Neck	9,663.42,101.44
Battery Park,Downtown	414,7297.03,793.71
Battery Park,Dyker Heights	17,580.67,80.72
Battery Park,East Brooklyn	5,201.00,7.00
Battery Park,East Harlem	55,1779.15,136.65
Battery Park,East Village	2883,50448.00,5057.50
Battery Park,Financial District	10400,90530.63,8432.32
Battery Park,Flatbush	2,60.00,7.00
Battery Park,Flushing	33,1715.68,128.22
Battery Park,Fordham	10,494.60,34.60
Battery Park,Forest Hills	48,2208.89,226.61
Battery Park,Fort Green	526,12184.82,1505.70
Battery Park,Garment District	6334,114641.57,10764.17
Battery Park,Glendale	6,211.08,8.75
Battery Park,Gramercy	6781,132987.71,13884.67
Battery Park,Gravesend-Sheepshead Bay	66,2784.38,284.09
Battery Park,Greenwich Village	5939,78180.02,7999.02
Battery Park,Greenwood	48,1209.31,152.77
Battery Park,Hamilton Heights	61,2041.94,204.44
Battery Park,Harlem	176,5917.20,529.70
Battery Park,High Bridge	19,806.54,91.54
Battery Park,Hunts Point	3,130.50,5.00
Battery Park,Inwood	21,943.32,102.82
Battery Park,Jackson Heights	56,2580.11,258.67
Battery Park,Jamaica	14,872.42,94.60
Battery Park,Kings Bridge	2,113.94,10.00
Battery Park,Laurelton	1,65.00,0.00
Battery Park,Little Italy	1231,16397.07,1561.57
Battery Park,Lower East Side	3221,48182.34,4441.33
Battery Park,Mapleton-Flatlands	88,3040.23,272.12
Battery Park,Maspeth	15,541.33,50.84
Battery Park,Middle Village	22,807.37,68.55
Battery Park,Midtown	17066,386131.35,37699.27
Battery Park,Morningside Heights	212,6388.26,677.76
