Astoria-Long Island City,Astoria-Long Island City	26363,235076.74,14985.61
Astoria-Long Island City,Auburndale	30,966.65,63.15
Astoria-Long Island City,Battery Park	106,3524.67,333.87
Astoria-Long Island City,Bay Ridge	42,2005.09,129.79
Astoria-Long Island City,Baychester	2,92.65,12.05
Astoria-Long Island City,Bedford Park	25,1006.10,45.80
Astoria-Long Island City,Bedford-Stuyvesant	173,4981.33,344.83
Astoria-Long Island City,Bensonhurst	7,335.00,11.00
Astoria-Long Island City,Boerum Hill	63,2086.57,186.07
Astoria-Long Island City,Borough Park	36,1535.47,97.67
Astoria-Long Island City,Brownsville	13,557.05,34.05
Astoria-Long Island City,Bushwick	185,4969.52,326.02
Astoria-Long Island City,Canarsie	7,338.80,5.00
Astoria-Long Island City,Carnegie Hill	174,3677.88,307.88
Astoria-Long Island City,Carroll Gardens	65,2456.86,251.86
Astoria-Long Island City,Central Park	458,8758.77,742.77
Astoria-Long Island City,Chelsea	1086,24839.00,2152.70
Astoria-Long Island City,Chinatown	49,1285.72,88.22
Astoria-Long Island City,City Island	2,84.80,0.00
Astoria-Long Island City,Clearview	27,973.40,53.40
Astoria-Long Island City,Clinton	777,16691.98,1378.08
Astoria-Long Island City,Cobble Hill	24,833.15,78.15
Astoria-Long Island City,Country Club	1,46.80,0.00
Astoria-Long Island City,Douglastown-Little Neck	14,593.67,30.17
Astoria-Long Island City,Downtown	69,2017.43,161.93
Astoria-Long Island City,Dyker Heights	6,261.00,10.00
Astoria-Long Island City,East Brooklyn	34,1339.40,38.90
Astoria-Long Island City,East Harlem	269,5500.92,275.02
Astoria-Long Island City,East Village	925,19705.14,1450.24
Astoria-Long Island City,Financial District	472,14284.83,1243.73
Astoria-Long Island City,Flushing	231,5408.58,214.58
Astoria-Long Island City,Fordham	34,1271.69,48.49
Astoria-Long Island City,Forest Hills	453,11271.14,861.84
Astoria-Long Island City,Fort Green	269,8073.67,776.17
Astoria-Long Island City,Garment District	1198,24765.40,2036.00
Astoria-Long Island City,Glendale	43,1224.67,69.37
Astoria-Long Island City,Gramercy	2173,41714.99,3307.88
Astoria-Long Island City,Gravesend-Sheepshead Bay	17,999.55,68.55
Astoria-Long Island City,Greenwich Village	665,15274.07,1260.47
Astoria-Long Island City,Greenwood	23,959.48,97.98
Astoria-Long Island City,Hamilton Heights	186,5515.44,417.54
Astoria-Long Island City,Harlem	456,11623.25,815.85
Astoria-Long Island City,High Bridge	90,2446.65,109.36
Astoria-Long Island City,Hunts Point	28,743.62,8.62
Astoria-Long Island City,Inwood	46,1696.63,130.93
Astoria-Long Island City,Jackson Heights	2044,26118.45,932.65
Astoria-Long Island City,Jamaica	93,3218.30,153.30
Astoria-Long Island City,Kings Bridge	19,803.14,87.34
Astoria-Long Island City,Laurelton	5,236.00,6.50
Astoria-Long Island City,Little Italy	93,2460.06,240.26
Astoria-Long Island City,Lower East Side	646,16644.15,1323.35
Astoria-Long Island City,Mapleton-Flatlands	21,992.88,54.08
Astoria-Long Island City,Maspeth	224,3706.75,150.25
Astoria-Long Island City,Middle Village	113,2551.40,101.90
Astoria-Long Island City,Midtown	5362,89232.92,7311.02
Astoria-Long Island City,Morningside Heights	195,5535.30,490.60
Astoria-Long Island City,Morris Heights	8,281.23,3.03
Astoria-Long Island City,Morris Park	22,730.50,12.90
Astoria-Long Island City,Mott Haven	134,3058.51,157.21
Astoria-Long Island City,Murray Hill	1078,18639.57,1593.27
Astoria-Long Island City,Nkew Gardens	179,5051.64,245.14
Astoria-Long Island City,North Sutton Area	725,9356.07,612.07
Astoria-Long Island City,Park Slope	122,4522.39,444.39
Astoria-Long Island City,Parkchester	33,1148.98,43.28
Astoria-Long Island City,Queens Village	8,322.10,7.60
Astoria-Long Island City,Queensboro Hill	79,2133.45,174.95
Astoria-Long Island City,Ridgewood	167,3903.25,173.25
Astoria-Long Island City,Riverdale	18,797.77,81.47
Astoria-Long Island City,Saintalbans	18,764.00,30.50
Astoria-Long Island City,Soho	403,10725.39,1074.89
Astoria-Long Island City,Soundview	22,687.86,23.36
Astoria-Long Island City,South Bronx	92,2434.07,36.08
Astoria-Long Island City,Springfield Gardens	7,294.00,0.00
Astoria-Long Island City,Spuyten Duyvil	5,231.93,19.13
Astoria-Long Island City,Steinway	2,68.00,1.70
Astoria-Long Island City,Sunny Side	4266,40955.21,2333.51
Astoria-Long Island City,Sunset Park	33,1480.96,78.16
Astoria-Long Island City,The Rockaways	5,361.15,36.85
Astoria-Long Island City,Throggs Neck	11,417.31,27.11
Astoria-Long Island City,Tremont	31,1066.14,31.04
Astoria-Long Island City,Tribeca	177,5447.77,576.87
Astoria-Long Island City,Union Port	13,426.90,6.40
Astoria-Long Island City,University Heights	11,384.40,10.00
Astoria-Long Island City,Upper East Side	5989,88372.42,6745.52
Astoria-Long Island City,Upper West Side	1555,32946.05,2641.34
Astoria-Long Island City,Utopia	114,3505.68,173.68
Astoria-Long Island City,Wakefield-Williamsbridge	8,319.30,19.00
Astoria-Long Island City,Washington Heights	359,11856.96,756.86
Astoria-Long Island City,West Village	320,8047.55,696.75
Astoria-Long Island City,Williams Bridge	6,243.80,5.80
Astoria-Long Island City,Williamsburg	562,12504.44,1111.34
Astoria-Long Island City,Woodhaven-Richmond Hill	90,3113.27,192.77
Astoria-Long Island City,Woodlawn-Nordwood	9,387.42,19.62
Astoria-Long Island City,Woodside	1391,15378.31,679.31
Astoria-Long Island City,Yorkville	617,12601.74,743.74
Auburndale,Astoria-Long Island City	4,135.70,14.20
Auburndale,Auburndale	24,728.70,27.40
Auburndale,Carnegie Hill	1,13.00,0.00
Auburndale,Clearview	3,38.60,3.10
Auburndale,Flushing	10,157.05,9.05
Auburndale,Forest Hills	1,26.00,0.00
Auburndale,Glendale	1,27.50,0.00
Auburndale,Greenwich Village	1,18.00,3.50
Auburndale,Harlem	1,41.30,0.00
Auburndale,Jackson Heights	1,19.00,0.00
Auburndale,Jamaica	2,61.50,0.00
Auburndale,Maspeth	1,20.00,0.00
Auburndale,Middle Village	1,15.50,0.00
Auburndale,Midtown	1,36.80,0.00
Auburndale,Queens Village	1,23.00,1.00
Auburndale,Queensboro Hill	5,43.20,5.70
Auburndale,Utopia	5,65.00,2.50
Battery Park,Astoria-Long Island City	208,7559.00,853.90
Battery Park,Auburndale	2,110.00,8.00
Battery Park,Battery Park	4426,41511.16,3895.06
Battery Park,Bay Ridge	121,4044.39,429.69
Battery Park,Baychester	3,219.80,60.00
Battery Park,Bedford Park	5,264.30,0.00
Battery Park,Bedford-Stuyvesant	103,2784.69,265.09
Battery Park,Bensonhurst	88,3716.43,640.73
Battery Park,Boerum Hill	130,2559.27,332.67
Battery Park,Borough Park	87,2605.19,272.99
Battery Park,Brownsville	16,609.40,30.00
Battery Park,Bushwick	42,1255.22,108.22
Battery Park,Canarsie	9,389.70,27.30
Battery Park,Carnegie Hill	301,9383.15,920.65
Battery Park,Carroll Gardens	206,4253.13,415.18
Battery Park,Central Park	428,10305.33,988.83
Battery Park,Chelsea	10862,155012.14,16496.64
Battery Park,Chinatown	815,9268.98,656.48
Battery Park,Clearview	6,341.72,13.12
Battery Park,Clinton	3871,65929.63,6605.00
Battery Park,Cobble Hill	107,2042.42,240.92
Battery Park,Corona	1,3.00,0.00
Battery Park,Country Club	9,660.00,114.00
Battery Park,Douglastown-Little Neck	4,269.10,19.70
Battery Park,Downtown	480,8110.07,903.77
Battery Park,Dyker Heights	38,1278.47,152.77
Battery Park,East Brooklyn	7,276.00,22.50
Battery Park,East Harlem	48,1639.07,199.57
Battery Park,East Village	2451,43100.50,4610.00
Battery Park,Financial District	9985,84504.25,7966.41
Battery Park,Flushing	24,1144.10,71.30
Battery Park,Fordham	4,186.50,0.00
Battery Park,Forest Hills	118,5241.29,563.69
Battery Park,Fort Green	391,8955.79,1113.79
Battery Park,Garment District	5378,93870.66,9142.16
Battery Park,Glendale	10,438.82,69.22
Battery Park,Gramercy	6830,132236.78,14020.98
Battery Park,Gravesend-Sheepshead Bay	154,7227.85,1061.45
Battery Park,Greenwich Village	5878,75494.82,7790.82
Battery Park,Greenwood	49,1266.39,201.44
Battery Park,Hamilton Heights	68,2310.67,264.67
Battery Park,Harlem	187,6381.55,613.05
Battery Park,High Bridge	13,535.70,43.70
Battery Park,Hunts Point	5,201.20,8.20
Battery Park,Inwood	22,983.95,126.95
Battery Park,Jackson Heights	68,2986.21,372.51
Battery Park,Jamaica	27,1570.80,176.30
Battery Park,Kings Bridge	8,390.22,51.52
Battery Park,Laurelton	2,168.38,29.78
Battery Park,Little Italy	1001,12824.43,1282.43
Battery Park,Lower East Side	2948,42749.87,3989.87
Battery Park,Mapleton-Flatlands	100,3590.94,417.04
Battery Park,Maspeth	12,462.17,50.87
Battery Park,Middle Village	6,202.00,3.00
Battery Park,Midtown	16581,368198.31,38233.55
Battery Park,Morningside Heights	178,5426.87,547.57
Battery Park,Morris Heights	8,373.20,42.70
Battery Park,Morris Park	14,743.50,44.00
Battery Park,Mott Haven	9,349.00,38.00
Battery Park,Murray Hill	3566,79501.38,8688.07
Battery Park,Nkew Gardens	60,3220.87,483.37
Battery Park,North Sutton Area	400,9458.41,1001.91
Battery Park,Park Slope	471,11749.97,1494.18
Battery Park,Parkchester	15,765.80,96.80
Battery Park,Queens Village	2,115.00,9.00
Battery Park,Queensboro Hill	2,96.80,2.00
Battery Park,Ridgewood	31,1223.86,218.86
Battery Park,Riverdale	17,891.25,98.35
Battery Park,Saintalbans	1,51.50,0.00
Battery Park,Soho	6614,65518.44,6581.14
Battery Park,Soundview	10,436.10,16.60
Battery Park,South Bronx	10,435.55,46.55
Battery Park,Spuyten Duyvil	7,345.53,51.83
Battery Park,Sunny Side	140,4602.81,550.01
Battery Park,Sunset Park	43,1299.19,132.09
Battery Park,The Rockaways	1,83.30,5.00
Battery Park,Throggs Neck	7,377.85,35.85
Battery Park,Tremont	9,419.40,25.90
Battery Park,Tribeca	10190,75698.36,7272.56
Battery Park,Union Port	1,37.00,3.00
Battery Park,University Heights	8,390.80,40.80
Battery Park,Upper East Side	5111,139758.57,14287.97
Battery Park,Upper West Side	3597,83027.85,8926.80
Battery Park,Utopia	30,1780.73,275.73
Battery Park,Wakefield-Williamsbridge	4,230.50,11.50
Battery Park,Washington Heights	163,6334.41,504.41
Battery Park,West Village	6331,67170.45,6802.45
Battery Park,Williams Bridge	15,1013.50,260.00
Battery Park,Williamsburg	442,9168.87,1084.47
Battery Park,Woodhaven-Richmond Hill	14,704.70,48.10
Battery Park,Woodlawn-Nordwood	2,115.70,19.20
Battery Park,Woodside	57,2072.10,139.70
Battery Park,Yorkville	254,7905.36,783.36
Bay Ridge,Astoria-Long Island City	2,96.87,10.37
Bay Ridge,Battery Park	1,32.30,4.00
Bay Ridge,Bay Ridge	218,2816.56,273.36
Bay Ridge,Bedford-Stuyvesant	4,139.85,18.85
Bay Ridge,Bensonhurst	33,418.50,27.00
Bay Ridge,Boerum Hill	5,94.37,8.87
Bay Ridge,Borough Park	17,249.40,7.40
Bay Ridge,Brownsville	1,21.50,0.00
Bay Ridge,Bushwick	2,88.50,0.00
Bay Ridge,Canarsie	4,167.00,15.00
Bay Ridge,Carroll Gardens	10,178.02,17.52
Bay Ridge,Central Park	1,15.00,0.00
Bay Ridge,Chelsea	20,738.15,125.45
Bay Ridge,Chinatown	1,26.30,4.30
Bay Ridge,Clinton	1,40.00,3.00
Bay Ridge,Cobble Hill	2,31.50,0.00
Bay Ridge,Downtown	3,43.80,1.80
Bay Ridge,Dyker Heights	27,212.30,8.30
Bay Ridge,East Brooklyn	1,48.00,0.00
Bay Ridge,East Village	4,80.00,7.00
Bay Ridge,Financial District	3,67.30,4.50
Bay Ridge,Forest Hills	2,98.00,0.00
Bay Ridge,Fort Green	6,149.50,10.50
Bay Ridge,Garment District	2,86.10,7.80
Bay Ridge,Gramercy	11,319.22,16.72
Bay Ridge,Gravesend-Sheepshead Bay	22,508.70,18.70
Bay Ridge,Greenwich Village	1,33.50,0.00
Bay Ridge,Greenwood	6,77.50,2.00
Bay Ridge,Jackson Heights	3,130.00,5.00
Bay Ridge,Little Italy	1,9.00,0.00
Bay Ridge,Lower East Side	4,124.90,2.00
Bay Ridge,Mapleton-Flatlands	13,329.42,44.42
Bay Ridge,Middle Village	1,39.00,0.00
Bay Ridge,Midtown	15,516.31,51.91
Bay Ridge,Morningside Heights	1,63.50,12.70
Bay Ridge,Murray Hill	5,183.15,9.55
Bay Ridge,North Sutton Area	2,54.70,8.20
Bay Ridge,Park Slope	15,288.18,23.68
Bay Ridge,Sunny Side	2,72.50,0.00
Bay Ridge,Sunset Park	45,419.65,12.65
Bay Ridge,The Rockaways	3,141.40,0.00
Bay Ridge,Tribeca	1,20.00,0.00
Bay Ridge,Upper East Side	11,396.00,41.40
Bay Ridge,Upper West Side	2,31.90,4.90
Bay Ridge,West Village	1,37.18,6.38
Bay Ridge,Williamsburg	4,111.90,5.90
Bay Ridge,Woodside	2,82.00,0.00
Bay Ridge,Yorkville	1,67.70,10.40
Baychester,Baychester	3,120.42,1.62
Baychester,Country Club	1,6.50,0.00
Baychester,Midtown	1,4.50,0.00
Baychester,Morris Park	2,26.90,4.40
Baychester,Parkchester	1,10.70,1.70
Baychester,University Heights	1,19.80,3.30
Baychester,Wakefield-Williamsbridge	2,13.00,0.00
Baychester,Williams Bridge	4,48.60,4.10
Baychester,Woodlawn-Nordwood	1,14.00,2.00
Baychester,Yorkville	1,34.50,0.00
Bedford Park,Baychester	1,10.50,0.00
Bedford Park,Bedford Park	126,1523.38,133.68
Bedford Park,Central Park	1,26.00,0.00
Bedford Park,Chelsea	2,66.50,6.80
Bedford Park,Country Club	2,30.50,0.00
Bedford Park,East Harlem	3,78.50,2.00
