Astoria-Long Island City,Astoria-Long Island City	23254,205153.10,12847.95
Astoria-Long Island City,Auburndale	26,908.32,56.82
Astoria-Long Island City,Battery Park	135,4657.08,460.28
Astoria-Long Island City,Bay Ridge	28,1407.03,143.53
Astoria-Long Island City,Baychester	1,54.60,9.10
Astoria-Long Island City,Bedford Park	21,891.98,86.18
Astoria-Long Island City,Bedford-Stuyvesant	176,5069.21,375.71
Astoria-Long Island City,Bensonhurst	8,453.87,42.87
Astoria-Long Island City,Boerum Hill	53,1781.68,185.68
Astoria-Long Island City,Borough Park	23,1017.95,67.65
Astoria-Long Island City,Brownsville	15,665.60,19.60
Astoria-Long Island City,Bushwick	162,4598.03,322.03
Astoria-Long Island City,Canarsie	7,350.63,11.13
Astoria-Long Island City,Carnegie Hill	148,2920.62,207.72
Astoria-Long Island City,Carroll Gardens	62,2241.42,253.92
Astoria-Long Island City,Central Park	432,8443.83,770.13
Astoria-Long Island City,Chelsea	1123,26241.73,2434.48
Astoria-Long Island City,Chinatown	61,1645.59,90.79
Astoria-Long Island City,Clearview	25,920.15,45.65
Astoria-Long Island City,Clinton	726,15337.27,1145.67
Astoria-Long Island City,Cobble Hill	29,935.47,73.97
Astoria-Long Island City,Corona	5,137.00,4.50
Astoria-Long Island City,Country Club	2,111.22,19.42
Astoria-Long Island City,Douglastown-Little Neck	25,1205.01,86.01
Astoria-Long Island City,Downtown	84,2427.90,176.90
Astoria-Long Island City,Dyker Heights	9,427.30,18.80
Astoria-Long Island City,East Brooklyn	23,933.80,24.80
Astoria-Long Island City,East Harlem	269,5673.74,280.24
Astoria-Long Island City,East Village	856,18666.65,1564.25
Astoria-Long Island City,Financial District	474,14582.17,1377.77
Astoria-Long Island City,Flatbush	1,30.00,5.00
Astoria-Long Island City,Flushing	186,4450.90,198.90
Astoria-Long Island City,Fordham	36,1303.56,63.06
Astoria-Long Island City,Forest Hills	384,9613.82,704.32
Astoria-Long Island City,Fort Green	244,7345.58,731.08
Astoria-Long Island City,Garment District	1248,26034.59,2224.79
Astoria-Long Island City,Glendale	39,1141.24,56.24
Astoria-Long Island City,Gramercy	2156,42140.97,3499.33
Astoria-Long Island City,Gravesend-Sheepshead Bay	18,1132.40,79.60
Astoria-Long Island City,Greenwich Village	657,15384.93,1418.43
Astoria-Long Island City,Greenwood	22,833.95,46.45
Astoria-Long Island City,Hamilton Heights	176,5299.81,428.78
Astoria-Long Island City,Harlem	494,12318.44,786.35
Astoria-Long Island City,High Bridge	60,1637.86,113.76
Astoria-Long Island City,Hunts Point	27,744.63,30.13
Astoria-Long Island City,Inwood	35,1294.14,96.04
Astoria-Long Island City,Jackson Heights	1879,24284.93,929.54
Astoria-Long Island City,Jamaica	115,4083.73,246.23
Astoria-Long Island City,Kings Bridge	20,846.67,88.57
Astoria-Long Island City,Laurelton	6,299.50,13.00
Astoria-Long Island City,Little Italy	114,2919.55,239.55
Astoria-Long Island City,Lower East Side	584,15022.49,1226.89
Astoria-Long Island City,Mapleton-Flatlands	22,1048.60,59.60
Astoria-Long Island City,Maspeth	206,3336.11,147.61
Astoria-Long Island City,Middle Village	90,2048.19,101.19
Astoria-Long Island City,Midtown	5088,85444.14,7277.51
Astoria-Long Island City,Morningside Heights	237,6795.10,636.77
Astoria-Long Island City,Morris Heights	10,327.50,10.90
Astoria-Long Island City,Morris Park	21,820.72,36.02
Astoria-Long Island City,Mott Haven	134,3116.76,120.00
Astoria-Long Island City,Murray Hill	1026,17933.14,1715.73
Astoria-Long Island City,Nkew Gardens	181,5177.64,322.64
Astoria-Long Island City,North Sutton Area	722,9146.87,523.47
Astoria-Long Island City,Park Slope	105,3974.53,438.53
Astoria-Long Island City,Parkchester	21,802.10,41.60
Astoria-Long Island City,Queens Village	11,525.35,63.85
Astoria-Long Island City,Queensboro Hill	75,2040.12,222.12
Astoria-Long Island City,Ridgewood	138,3181.26,163.76
Astoria-Long Island City,Riverdale	9,413.60,42.50
Astoria-Long Island City,Saintalbans	11,491.18,18.68
Astoria-Long Island City,Soho	325,8745.93,881.53
Astoria-Long Island City,Soundview	26,814.25,33.66
Astoria-Long Island City,South Bronx	94,2571.90,50.17
Astoria-Long Island City,Springfield Gardens	8,359.20,14.70
Astoria-Long Island City,Spuyten Duyvil	3,125.10,9.50
Astoria-Long Island City,Steinway	1,11.50,0.00
Astoria-Long Island City,Sunny Side	3859,37341.47,2220.37
Astoria-Long Island City,Sunset Park	37,1538.65,72.15
Astoria-Long Island City,The Rockaways	2,214.70,82.60
Astoria-Long Island City,Throggs Neck	5,193.00,5.00
Astoria-Long Island City,Tremont	26,902.43,40.60
Astoria-Long Island City,Tribeca	188,5689.05,577.65
Astoria-Long Island City,Union Port	10,387.60,12.30
Astoria-Long Island City,University Heights	35,1242.87,65.27
Astoria-Long Island City,Upper East Side	5702,84150.82,6265.79
Astoria-Long Island City,Upper West Side	1565,33316.01,2815.31
Astoria-Long Island City,Utopia	108,3284.60,177.60
Astoria-Long Island City,Wakefield-Williamsbridge	8,334.30,17.70
Astoria-Long Island City,Washington Heights	316,10321.90,613.83
Astoria-Long Island City,West Village	323,8242.74,668.24
Astoria-Long Island City,Williams Bridge	11,450.90,17.10
Astoria-Long Island City,Williamsburg	553,12408.03,992.03
Astoria-Long Island City,Woodhaven-Richmond Hill	79,2656.90,118.40
Astoria-Long Island City,Woodlawn-Nordwood	6,236.20,0.00
Astoria-Long Island City,Woodside	1193,13004.59,643.79
Astoria-Long Island City,Yorkville	558,11366.99,728.56
Auburndale,Auburndale	45,962.46,111.01
Auburndale,Canarsie	1,35.50,0.00
Auburndale,Chelsea	2,67.10,8.30
Auburndale,Clearview	4,66.20,1.70
Auburndale,Douglastown-Little Neck	2,29.00,1.00
Auburndale,Financial District	1,22.50,1.50
Auburndale,Flushing	3,25.00,0.00
Auburndale,Garment District	1,57.30,12.00
Auburndale,Harlem	1,57.30,0.00
Auburndale,Laurelton	1,39.00,0.00
Auburndale,Midtown	3,94.10,2.00
Auburndale,Murray Hill	1,37.56,6.26
Auburndale,Nkew Gardens	4,32.20,1.70
Auburndale,Queensboro Hill	2,14.50,0.00
Auburndale,Ridgewood	1,26.00,0.00
Auburndale,Saintalbans	1,28.62,5.62
Auburndale,Soho	1,26.00,1.00
Auburndale,Sunny Side	1,11.30,1.80
Auburndale,Tribeca	1,8.90,1.40
Auburndale,Upper East Side	3,87.17,7.07
Auburndale,Utopia	5,78.90,2.40
Auburndale,Woodhaven-Richmond Hill	1,25.50,0.00
Auburndale,Woodside	3,71.00,0.00
Battery Park,Astoria-Long Island City	227,8182.66,974.76
Battery Park,Auburndale	3,156.12,20.62
Battery Park,Battery Park	4326,38940.56,3776.31
Battery Park,Bay Ridge	119,4120.99,518.50
Battery Park,Baychester	2,146.00,40.00
Battery Park,Bedford Park	6,327.90,27.90
Battery Park,Bedford-Stuyvesant	105,2864.20,277.40
Battery Park,Bensonhurst	59,2470.92,387.32
Battery Park,Boerum Hill	151,2951.05,358.45
Battery Park,Borough Park	107,3362.77,435.17
Battery Park,Brownsville	9,297.00,0.00
Battery Park,Bushwick	26,721.59,59.09
Battery Park,Canarsie	9,405.86,41.86
Battery Park,Carnegie Hill	245,7608.81,818.31
Battery Park,Carroll Gardens	189,4089.85,466.55
Battery Park,Central Park	389,9574.80,949.30
Battery Park,Chelsea	10016,144630.51,15599.51
Battery Park,Chinatown	723,8242.27,601.77
Battery Park,Clearview	2,123.60,10.30
Battery Park,Clinton	3487,59829.76,6088.76
Battery Park,Cobble Hill	85,1691.72,217.06
Battery Park,Country Club	5,320.38,22.38
