Auburndale,Astoria-Long Island City	1,36.00,5.00
Auburndale,Auburndale	17,270.29,12.96
Auburndale,Clearview	1,7.50,0.00
Auburndale,Douglastown-Little Neck	2,29.50,0.00
Auburndale,Flushing	5,52.00,0.00
Auburndale,Hamilton Heights	1,29.50,2.00
Auburndale,Jackson Heights	1,17.50,0.00
Auburndale,Jamaica	2,36.00,0.00
Auburndale,Laurelton	1,50.00,5.00
Auburndale,Maspeth	1,21.00,0.00
Auburndale,Midtown	2,106.99,9.83
Auburndale,Nkew Gardens	1,13.50,0.00
Auburndale,Queensboro Hill	5,45.20,1.20
Auburndale,Ridgewood	1,28.50,0.00
Auburndale,Upper East Side	1,43.80,7.30
Auburndale,Utopia	2,12.00,0.00
Auburndale,Woodhaven-Richmond Hill	1,33.00,0.00
Battery Park,Astoria-Long Island City	166,6059.58,696.60
Battery Park,Auburndale	5,245.00,13.00
Battery Park,Battery Park	3605,32279.28,3146.14
Battery Park,Bay Ridge	100,3388.67,361.43
Battery Park,Bedford Park	8,426.53,25.70
Battery Park,Bedford-Stuyvesant	135,3702.21,400.89
Battery Park,Bensonhurst	28,1024.58,87.48
Battery Park,Boerum Hill	125,2540.27,263.44
Battery Park,Borough Park	61,1899.20,214.33
Battery Park,Brownsville	13,481.11,44.46
Battery Park,Bushwick	51,1678.85,183.52
Battery Park,Canarsie	13,574.16,37.50
Battery Park,Carnegie Hill	290,9268.94,1029.61
Battery Park,Carroll Gardens	219,4836.49,553.96
Battery Park,Central Park	494,12434.35,1071.35
Battery Park,Chelsea	9273,134901.12,14368.81
Battery Park,Chinatown	932,11069.05,816.72
Battery Park,Clearview	3,192.33,12.00
Battery Park,Clinton	3659,66275.76,6029.77
Battery Park,Cobble Hill	84,1671.43,215.50
Battery Park,Corona	1,54.60,12.60
Battery Park,Country Club	1,68.90,11.40
Battery Park,Douglastown-Little Neck	5,365.10,45.77
Battery Park,Downtown	396,6759.40,753.95
Battery Park,Dyker Heights	36,1216.89,99.48
Battery Park,East Brooklyn	10,447.99,42.33
Battery Park,East Harlem	65,2173.15,195.15
Battery Park,East Village	2408,42107.71,4427.88
Battery Park,Financial District	10179,87591.43,8564.86
Battery Park,Flushing	30,1594.94,128.97
Battery Park,Fordham	2,103.88,0.00
Battery Park,Forest Hills	50,2393.06,259.95
Battery Park,Fort Green	437,9748.18,1109.06
Battery Park,Garment District	5754,105924.32,9844.87
Battery Park,Glendale	3,140.90,17.07
Battery Park,Gramercy	5910,116087.76,12230.27
Battery Park,Gravesend-Sheepshead Bay	61,2746.59,272.89
Battery Park,Greenwich Village	5696,75377.66,7888.18
Battery Park,Greenwood	42,1035.93,108.40
Battery Park,Hamilton Heights	42,1488.58,126.09
Battery Park,Harlem	172,5920.93,577.10
Battery Park,High Bridge	13,527.57,42.74
Battery Park,Hunts Point	4,149.50,0.00
Battery Park,Inwood	20,852.83,108.83
Battery Park,Jackson Heights	58,2610.26,289.18
Battery Park,Jamaica	24,1399.88,130.73
Battery Park,Kings Bridge	6,275.44,0.00
Battery Park,Laurelton	2,42.00,2.00
Battery Park,Little Italy	1118,14913.12,1432.12
Battery Park,Lower East Side	2746,40405.67,3855.35
Battery Park,Mapleton-Flatlands	66,2307.56,207.87
Battery Park,Maspeth	8,290.05,27.55
Battery Park,Middle Village	23,956.74,81.09
Battery Park,Midtown	16134,374921.16,37211.71
Battery Park,Morningside Heights	164,4958.33,539.83
Battery Park,Morris Heights	3,130.50,15.50
Battery Park,Morris Park	6,334.90,27.40
Battery Park,Mott Haven	14,538.95,49.95
Battery Park,Murray Hill	3134,71634.26,7653.29
Battery Park,Nkew Gardens	11,603.02,85.70
Battery Park,North Sutton Area	343,8246.46,866.46
Battery Park,Park Slope	452,11284.04,1440.73
Battery Park,Parkchester	6,305.66,0.00
Battery Park,Queensboro Hill	7,403.93,27.77
Battery Park,Ridgewood	11,361.96,11.80
Battery Park,Riverdale	8,441.62,60.54
Battery Park,Saintalbans	4,290.84,62.01
Battery Park,Soho	6464,67944.88,6952.56
Battery Park,Soundview	4,173.50,2.00
Battery Park,South Bronx	3,138.40,15.40
Battery Park,Springfield Gardens	3,118.50,0.00
Battery Park,Spuyten Duyvil	7,333.27,37.25
Battery Park,Sunny Side	150,5098.92,612.25
Battery Park,Sunset Park	42,1197.44,112.22
Battery Park,The Rockaways	6,457.15,39.00
Battery Park,Throggs Neck	3,159.10,10.10
Battery Park,Tremont	4,155.50,0.00
Battery Park,Tribeca	9698,74390.28,7388.84
Battery Park,Union Port	3,132.50,0.00
Battery Park,University Heights	5,217.27,31.77
Battery Park,Upper East Side	4602,128168.43,13348.94
Battery Park,Upper West Side	2861,68347.82,7338.58
Battery Park,Utopia	18,1007.36,126.20
Battery Park,Wakefield-Williamsbridge	3,193.50,18.50
Battery Park,Washington Heights	138,5641.95,522.09
Battery Park,West Village	5582,61611.05,6464.56
Battery Park,Williams Bridge	2,103.00,2.00
Battery Park,Williamsburg	545,11276.02,1311.87
