Astoria-Long Island City,Astoria-Long Island City	20672,161968.41,8758.57
Astoria-Long Island City,Auburndale	43,1465.18,125.18
Astoria-Long Island City,Battery Park	102,3474.80,336.98
Astoria-Long Island City,Bay Ridge	35,1622.20,79.70
Astoria-Long Island City,Baychester	1,42.83,2.00
Astoria-Long Island City,Bedford Park	26,1103.92,43.14
Astoria-Long Island City,Bedford-Stuyvesant	194,5734.56,510.06
Astoria-Long Island City,Bensonhurst	7,394.75,24.25
Astoria-Long Island City,Boerum Hill	62,2069.57,197.57
Astoria-Long Island City,Borough Park	25,1074.32,74.82
Astoria-Long Island City,Brownsville	13,654.70,126.20
Astoria-Long Island City,Bushwick	198,5291.92,324.92
Astoria-Long Island City,Canarsie	7,396.70,23.70
Astoria-Long Island City,Carnegie Hill	179,3842.90,292.12
Astoria-Long Island City,Carroll Gardens	74,2705.90,310.40
Astoria-Long Island City,Central Park	434,8937.03,831.47
Astoria-Long Island City,Chelsea	1285,31234.35,2923.99
Astoria-Long Island City,Chinatown	69,1972.07,113.41
Astoria-Long Island City,City Island	2,112.42,20.42
Astoria-Long Island City,Clearview	18,588.10,25.10
Astoria-Long Island City,Clinton	920,20572.62,1681.51
Astoria-Long Island City,Cobble Hill	14,469.95,56.45
Astoria-Long Island City,Corona	3,64.34,5.84
Astoria-Long Island City,Country Club	4,185.57,16.25
Astoria-Long Island City,Douglastown-Little Neck	21,980.25,67.75
Astoria-Long Island City,Downtown	106,3293.70,308.87
Astoria-Long Island City,Dyker Heights	9,406.00,2.00
Astoria-Long Island City,East Brooklyn	39,1541.81,64.81
Astoria-Long Island City,East Harlem	297,6317.02,380.67
Astoria-Long Island City,East Village	1008,22447.29,1819.84
Astoria-Long Island City,Financial District	587,18533.73,1651.48
Astoria-Long Island City,Flatbush	3,129.20,15.70
Astoria-Long Island City,Flushing	316,7386.95,388.95
Astoria-Long Island City,Fordham	20,754.58,40.80
Astoria-Long Island City,Forest Hills	458,11307.24,763.41
Astoria-Long Island City,Fort Green	335,10357.31,907.81
Astoria-Long Island City,Garment District	1432,30920.98,2728.99
Astoria-Long Island City,Glendale	49,1434.78,75.28
Astoria-Long Island City,Gramercy	2341,47730.26,4139.59
Astoria-Long Island City,Gravesend-Sheepshead Bay	22,1308.87,119.37
Astoria-Long Island City,Greenwich Village	797,19146.05,1716.81
Astoria-Long Island City,Greenwood	30,1266.30,125.97
Astoria-Long Island City,Hamilton Heights	213,6441.66,481.21
Astoria-Long Island City,Harlem	502,12690.91,856.54
Astoria-Long Island City,High Bridge	90,2521.53,140.43
Astoria-Long Island City,Hunts Point	17,529.97,31.34
Astoria-Long Island City,Inwood	53,1981.99,156.57
Astoria-Long Island City,Jackson Heights	2426,31717.98,1359.65
Astoria-Long Island City,Jamaica	111,3990.87,280.87
Astoria-Long Island City,Kings Bridge	32,1286.32,63.65
